GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,GAME_ID.1,TEAM_ID,TEAM_NAME,TEAM_CITY,MIN.1,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
22100157,2021-11-09,0,0,240,43,91,0.473,14,37,0.378,9,12,0.75,9,34,43,29,6,5,10,15,109,22100157,1610612757,Trail Blazers,Portland,240:00,112.0,113.5,121.4,120.6,-9.4,-7.1,0.674,2.9,21.4,0.2,0.841,0.5,10.28,10.4,0.549,0.566,1.0,0.196,96.82,96.5,80.42,96,0.486
22100157,2021-11-09,1,1,240,44,85,0.518,16,30,0.533,13,19,0.684,5,38,43,25,5,0,8,17,117,22100157,1610612746,Clippers,LA,240:00,121.4,120.6,112.0,113.5,9.4,7.1,0.568,3.13,19.8,0.159,0.8,0.5,8.302,8.2,0.612,0.627,1.0,0.199,96.82,96.5,80.42,97,0.514
22100165,2021-11-10,1,0,240,34,97,0.351,9,35,0.257,23,32,0.719,19,31,50,24,13,5,10,20,100,22100165,1610612740,Pelicans,New Orleans,240:00,98.0,100.0,102.7,109.1,-4.7,-9.1,0.706,2.4,16.5,0.338,0.679,0.484,9.796,10.0,0.397,0.45,1.0,0.198,103.64,99.5,82.92,100,0.46
22100167,2021-11-10,0,0,240,40,84,0.476,11,31,0.355,7,11,0.636,10,38,48,22,5,11,15,19,98,22100167,1610612754,Pacers,Indiana,240:00,104.4,106.5,110.0,112.2,-5.6,-5.7,0.55,1.47,17.5,0.326,0.745,0.546,15.985,16.3,0.542,0.552,1.0,0.193,92.82,91.0,75.83,92,0.517
22100159,2021-11-10,0,1,240,46,91,0.505,16,37,0.432,15,17,0.882,8,41,49,29,8,5,15,18,123,22100159,1610612751,Nets,Brooklyn,240:00,116.6,116.0,83.7,86.5,32.9,29.5,0.63,1.93,20.4,0.196,0.738,0.505,14.221,14.2,0.593,0.624,1.0,0.196,106.52,105.0,87.5,106,0.668
22100166,2021-11-10,1,1,240,49,92,0.533,18,32,0.563,20,31,0.645,12,31,43,34,11,3,8,16,136,22100166,1610612759,Spurs,San Antonio,240:00,133.8,132.0,114.7,113.6,19.1,18.4,0.694,4.25,23.0,0.306,0.733,0.511,7.871,7.8,0.63,0.644,1.0,0.202,101.84,103.0,85.83,103,0.6
22100168,2021-11-10,1,1,240,49,94,0.521,11,28,0.393,10,12,0.833,9,30,39,27,6,6,11,20,119,22100168,1610612756,Suns,Phoenix,240:00,117.5,121.4,109.0,110.1,8.5,11.3,0.551,2.45,19.7,0.283,0.653,0.474,10.861,11.2,0.58,0.599,1.0,0.196,100.66,98.5,82.08,98,0.548
22100160,2021-11-10,0,0,240,33,77,0.429,6,25,0.24,16,19,0.842,6,35,41,20,8,8,18,17,88,22100160,1610612761,Raptors,Toronto,240:00,90.4,89.8,100.4,105.1,-10.0,-15.3,0.606,1.11,16.2,0.182,0.648,0.439,18.488,18.4,0.468,0.515,1.0,0.201,100.48,98.5,82.08,98,0.456
22100163,2021-11-10,0,0,240,38,83,0.458,12,33,0.364,19,24,0.792,8,35,43,23,9,4,12,16,107,22100163,1610612742,Mavericks,Dallas,240:00,109.7,109.2,119.2,119.4,-9.5,-10.2,0.605,1.92,17.9,0.188,0.778,0.473,12.3,12.2,0.53,0.572,1.0,0.201,97.86,98.0,81.67,98,0.453
22100167,2021-11-10,1,1,240,36,84,0.429,12,30,0.4,17,20,0.85,11,28,39,19,5,4,10,14,101,22100167,1610612743,Nuggets,Denver,240:00,110.0,112.2,104.4,106.5,5.6,5.7,0.528,1.9,15.6,0.255,0.674,0.454,10.893,11.1,0.5,0.544,1.0,0.2,92.82,91.0,75.83,90,0.483
22100162,2021-11-10,0,1,240,42,97,0.433,16,48,0.333,12,18,0.667,16,33,49,23,6,6,14,26,112,22100162,1610612765,Pistons,Detroit,240:00,108.8,113.1,99.1,104.0,9.7,9.1,0.548,1.64,16.2,0.345,0.698,0.514,13.603,14.1,0.515,0.534,1.0,0.198,103.94,99.5,82.92,99,0.54
22100162,2021-11-10,1,0,240,35,82,0.427,12,34,0.353,22,34,0.647,8,34,42,17,5,5,16,20,104,22100162,1610612745,Rockets,Houston,240:00,99.1,104.0,108.8,113.1,-9.7,-9.1,0.486,1.06,13.1,0.302,0.655,0.486,15.244,16.0,0.5,0.536,1.0,0.195,103.94,99.5,82.92,100,0.46
22100165,2021-11-10,0,1,240,37,87,0.425,10,34,0.294,24,30,0.8,13,43,56,23,6,4,18,23,108,22100165,1610612760,Thunder,Oklahoma City,240:00,102.7,109.1,98.0,100.0,4.7,9.1,0.622,1.28,16.3,0.321,0.662,0.516,17.11,18.2,0.483,0.539,1.0,0.195,103.64,99.5,82.92,99,0.54
22100161,2021-11-10,0,1,240,40,90,0.444,26,50,0.52,6,9,0.667,13,37,50,29,4,4,15,17,112,22100161,1610612749,Bucks,Milwaukee,240:00,116.7,117.9,105.8,105.3,10.9,12.6,0.725,1.93,21.0,0.333,0.796,0.56,15.632,15.8,0.589,0.596,1.0,0.198,95.22,95.0,79.17,95,0.547
22100166,2021-11-10,0,0,240,47,91,0.516,10,36,0.278,13,16,0.813,11,33,44,20,4,6,15,26,117,22100166,1610612758,Kings,Sacramento,240:00,114.7,113.6,133.8,132.0,-19.1,-18.4,0.426,1.33,15.0,0.267,0.694,0.489,14.7,14.6,0.571,0.597,1.0,0.2,101.84,103.0,85.83,103,0.4
22100164,2021-11-10,1,0,240,45,107,0.421,9,38,0.237,9,15,0.6,20,37,57,27,14,8,16,18,108,22100164,1610612763,Grizzlies,Memphis,240:00,98.5,100.9,108.7,110.3,-10.2,-9.3,0.6,1.69,17.2,0.354,0.78,0.539,14.599,15.0,0.463,0.475,1.0,0.198,109.08,107.0,89.17,107,0.438
22100169,2021-11-10,1,1,240,40,85,0.471,11,40,0.275,32,40,0.8,20,33,53,23,14,6,16,21,123,22100169,1610612744,Warriors,Golden State,240:00,124.7,121.8,106.0,110.0,18.8,11.8,0.575,1.44,16.2,0.489,0.61,0.557,16.227,15.8,0.535,0.599,1.0,0.204,101.2,100.5,83.75,101,0.606
22100170,2021-11-10,1,1,265,46,92,0.5,18,38,0.474,10,16,0.625,9,41,50,26,5,6,23,27,120,22100170,1610612747,Lakers,Los Angeles,265:00,106.2,107.1,102.3,104.5,3.9,2.7,0.565,1.13,17.6,0.26,0.75,0.527,20.347,20.5,0.598,0.606,1.0,0.198,102.99,101.43,84.53,112,0.503
22100169,2021-11-10,0,0,240,39,95,0.411,17,44,0.386,15,20,0.75,17,23,40,30,8,4,17,28,110,22100169,1610612750,Timberwolves,Minnesota,240:00,106.0,110.0,124.7,121.8,-18.8,-11.8,0.769,1.76,19.9,0.39,0.511,0.443,16.378,17.0,0.5,0.53,1.0,0.2,101.2,100.5,83.75,100,0.394
22100160,2021-11-10,1,1,240,42,94,0.447,10,29,0.345,10,15,0.667,12,32,44,21,10,5,15,13,104,22100160,1610612738,Celtics,Boston,240:00,100.4,105.1,90.4,89.8,10.0,15.3,0.5,1.4,15.4,0.352,0.818,0.561,14.479,15.2,0.5,0.517,1.0,0.199,100.48,98.5,82.08,99,0.544
22100158,2021-11-10,0,1,240,35,84,0.417,10,28,0.357,17,17,1.0,12,37,49,25,9,2,12,20,97,22100158,1610612764,Wizards,Washington,240:00,106.0,104.3,99.7,101.1,6.3,3.2,0.714,2.08,19.5,0.265,0.826,0.537,13.118,12.9,0.476,0.53,1.0,0.201,92.86,93.0,77.5,93,0.537
22100163,2021-11-10,1,1,240,45,89,0.506,15,31,0.484,12,14,0.857,8,38,46,26,9,2,11,15,117,22100163,1610612741,Bulls,Chicago,240:00,119.2,119.4,109.7,109.2,9.5,10.2,0.578,2.36,19.7,0.222,0.813,0.527,11.206,11.2,0.59,0.615,1.0,0.2,97.86,98.0,81.67,98,0.547
22100164,2021-11-10,0,1,240,41,90,0.456,15,36,0.417,21,24,0.875,9,40,49,32,13,7,17,16,118,22100164,1610612766,Hornets,Charlotte,240:00,108.7,110.3,98.5,100.9,10.2,9.3,0.78,1.88,21.4,0.22,0.646,0.461,15.66,15.9,0.539,0.587,1.0,0.197,109.08,107.0,89.17,107,0.563
22100161,2021-11-10,1,0,240,36,83,0.434,16,37,0.432,12,17,0.706,7,31,38,19,9,10,11,17,100,22100161,1610612752,Knicks,New York,240:00,105.8,105.3,116.7,117.9,-10.9,-12.6,0.528,1.73,15.8,0.204,0.667,0.44,11.643,11.6,0.53,0.553,1.0,0.199,95.22,95.0,79.17,95,0.453
22100159,2021-11-10,1,0,240,35,92,0.38,4,33,0.121,16,24,0.667,12,37,49,19,10,3,17,18,90,22100159,1610612753,Magic,Orlando,240:00,83.7,86.5,116.6,116.0,-32.9,-29.5,0.543,1.12,13.7,0.262,0.804,0.495,15.805,16.3,0.402,0.439,1.0,0.201,106.52,105.0,87.5,104,0.332
22100168,2021-11-10,0,0,240,44,91,0.484,7,30,0.233,14,16,0.875,14,32,46,24,5,2,16,21,109,22100168,1610612757,Trail Blazers,Portland,240:00,109.0,110.1,117.5,121.4,-8.5,-11.3,0.545,1.5,17.4,0.347,0.717,0.526,15.994,16.2,0.522,0.556,1.0,0.195,100.66,98.5,82.08,99,0.452
22100158,2021-11-10,1,0,240,35,76,0.461,9,31,0.29,15,21,0.714,6,34,40,21,7,4,15,18,94,22100158,1610612739,Cavaliers,Cleveland,240:00,99.7,101.1,106.0,104.3,-6.3,-3.2,0.6,1.4,17.3,0.174,0.735,0.463,15.917,16.1,0.52,0.551,1.0,0.196,92.86,93.0,77.5,93,0.463
22100170,2021-11-10,0,0,265,40,96,0.417,10,37,0.27,27,35,0.771,11,36,47,26,14,2,14,25,117,22100170,1610612748,Heat,Miami,265:00,102.3,104.5,106.2,107.1,-3.9,-2.7,0.65,1.86,17.2,0.25,0.74,0.473,12.238,12.5,0.469,0.525,1.0,0.199,102.99,101.43,84.53,112,0.497
22100171,2021-11-11,1,0,240,40,88,0.455,11,34,0.324,18,19,0.947,9,30,39,29,8,8,12,16,109,22100171,1610612755,76ers,Philadelphia,240:00,109.7,112.4,115.6,118.6,-5.9,-6.2,0.725,2.42,21.1,0.271,0.611,0.451,12.077,12.4,0.517,0.566,1.0,0.199,99.42,97.0,80.83,97,0.498
22100172,2021-11-11,1,0,240,39,83,0.47,9,32,0.281,13,23,0.565,7,30,37,22,6,4,12,16,100,22100172,1610612762,Jazz,Utah,240:00,101.9,101.0,108.4,112.1,-6.5,-11.1,0.564,1.83,17.3,0.163,0.636,0.413,12.23,12.1,0.524,0.537,1.0,0.198,100.24,99.0,82.5,99,0.472
22100172,2021-11-11,0,1,240,43,96,0.448,11,31,0.355,14,19,0.737,15,38,53,19,7,5,13,23,111,22100172,1610612754,Pacers,Indiana,240:00,108.4,112.1,101.9,101.0,6.5,11.1,0.442,1.46,13.9,0.364,0.837,0.587,12.7,13.1,0.505,0.532,1.0,0.193,100.24,99.0,82.5,99,0.528
22100173,2021-11-11,0,0,240,43,97,0.443,9,41,0.22,14,17,0.824,18,32,50,18,9,4,15,21,109,22100173,1610612748,Heat,Miami,240:00,107.4,111.2,110.4,113.1,-3.0,-1.9,0.419,1.2,13.1,0.382,0.694,0.529,14.781,15.3,0.49,0.522,1.0,0.198,101.48,98.5,82.08,98,0.446
22100171,2021-11-11,0,1,240,42,96,0.438,14,33,0.424,17,17,1.0,16,31,47,25,10,7,12,18,115,22100171,1610612761,Raptors,Toronto,240:00,115.6,118.6,109.7,112.4,5.9,6.2,0.595,2.08,17.8,0.389,0.729,0.549,12.063,12.4,0.51,0.556,1.0,0.199,99.42,97.0,80.83,97,0.502
22100173,2021-11-11,1,1,240,43,91,0.473,11,37,0.297,15,17,0.882,9,33,42,20,9,9,12,14,112,22100173,1610612746,Clippers,LA,240:00,110.4,113.1,107.4,111.2,3.0,1.9,0.465,1.67,15.3,0.306,0.618,0.471,11.825,12.1,0.533,0.569,1.0,0.201,101.48,98.5,82.08,99,0.554
22100183,2021-11-12,1,1,240,45,93,0.484,15,46,0.326,14,16,0.875,12,35,47,27,15,3,16,15,119,22100183,1610612744,Warriors,Golden State,240:00,114.4,117.8,92.4,93.0,22.0,24.8,0.6,1.69,18.9,0.367,0.783,0.568,15.379,15.8,0.565,0.595,1.0,0.2,102.36,100.5,83.75,101,0.635
22100179,2021-11-12,1,0,240,43,88,0.489,13,32,0.406,13,16,0.813,12,31,43,26,6,5,16,26,112,22100179,1610612740,Pelicans,New Orleans,240:00,113.1,115.5,121.4,122.4,-8.3,-7.0,0.605,1.63,19.0,0.34,0.744,0.533,16.155,16.5,0.563,0.589,1.0,0.198,98.96,97.5,81.25,97,0.463
22100182,2021-11-12,1,1,240,40,90,0.444,10,35,0.286,15,20,0.75,10,39,49,26,6,5,8,21,105,22100182,1610612743,Nuggets,Denver,240:00,108.5,110.5,99.8,103.2,8.7,7.3,0.65,3.25,19.6,0.278,0.724,0.509,8.264,8.4,0.5,0.531,1.0,0.197,96.52,94.0,78.33,95,0.572
22100181,2021-11-12,1,0,240,41,84,0.488,13,30,0.433,14,20,0.7,3,38,41,30,3,3,13,17,109,22100181,1610612759,Spurs,San Antonio,240:00,106.0,110.1,117.9,121.8,-11.8,-11.7,0.732,2.31,22.1,0.149,0.702,0.452,12.646,13.1,0.565,0.587,1.0,0.2,103.58,100.0,83.33,99,0.455
22100178,2021-11-12,1,0,240,37,98,0.378,7,33,0.212,13,23,0.565,17,42,59,19,6,6,15,16,94,22100178,1610612763,Grizzlies,Memphis,240:00,88.6,89.5,112.3,114.4,-23.7,-24.9,0.514,1.27,13.4,0.299,0.875,0.539,14.135,14.3,0.413,0.435,1.0,0.198,106.04,104.5,87.08,105,0.362
22100179,2021-11-12,0,1,240,41,82,0.5,18,34,0.529,20,27,0.741,7,27,34,27,9,4,12,20,120,22100179,1610612751,Nets,Brooklyn,240:00,121.4,122.4,113.1,115.5,8.3,7.0,0.659,2.25,20.3,0.256,0.66,0.467,12.136,12.2,0.61,0.639,1.0,0.198,98.96,97.5,81.25,98,0.537
22100183,2021-11-12,0,0,240,34,78,0.436,8,27,0.296,17,22,0.773,7,31,38,18,9,2,20,16,93,22100183,1610612741,Bulls,Chicago,240:00,92.4,93.0,114.4,117.8,-22.0,-24.8,0.529,0.9,14.3,0.217,0.633,0.432,19.865,20.0,0.487,0.53,1.0,0.202,102.36,100.5,83.75,100,0.365
22100176,2021-11-12,0,0,240,29,79,0.367,9,30,0.3,11,13,0.846,10,33,43,18,12,5,23,13,78,22100176,1610612765,Pistons,Detroit,240:00,79.8,79.6,99.0,102.1,-19.2,-22.5,0.621,0.78,14.3,0.26,0.773,0.5,23.537,23.5,0.424,0.46,1.0,0.199,98.34,97.0,80.83,98,0.382
22100184,2021-11-12,0,1,240,43,94,0.457,12,37,0.324,9,12,0.75,14,40,54,24,10,4,16,21,107,22100184,1610612750,Timberwolves,Minnesota,240:00,105.6,110.3,83.2,86.5,22.5,23.9,0.558,1.5,17.2,0.377,0.732,0.56,15.798,16.5,0.521,0.539,1.0,0.196,100.54,96.5,80.42,97,0.609
22100180,2021-11-12,0,0,240,38,95,0.4,14,41,0.341,13,17,0.765,11,38,49,20,5,7,14,12,103,22100180,1610612758,Kings,Sacramento,240:00,97.6,104.0,105.4,106.1,-7.8,-2.0,0.526,1.43,14.7,0.322,0.69,0.504,13.273,14.1,0.474,0.503,1.0,0.197,102.54,99.0,82.5,99,0.512
22100175,2021-11-12,0,0,265,44,98,0.449,16,47,0.34,9,11,0.818,12,27,39,23,7,3,13,19,113,22100175,1610612749,Bucks,Milwaukee,265:00,108.8,110.8,116.3,118.4,-7.5,-7.7,0.523,1.77,16.6,0.291,0.58,0.429,12.519,12.7,0.531,0.549,1.0,0.197,94.53,92.83,77.36,102,0.432
22100177,2021-11-12,0,1,240,34,87,0.391,11,36,0.306,25,31,0.806,11,41,52,21,10,4,14,27,104,22100177,1610612757,Trail Blazers,Portland,240:00,100.3,105.1,91.2,92.0,9.1,13.1,0.618,1.5,15.5,0.259,0.804,0.526,13.508,14.1,0.454,0.517,1.0,0.195,102.26,99.5,82.92,99,0.576
22100175,2021-11-12,1,1,265,47,96,0.49,12,41,0.293,16,18,0.889,16,37,53,22,5,7,17,12,122,22100175,1610612738,Celtics,Boston,265:00,116.3,118.4,108.8,110.8,7.5,7.7,0.468,1.29,15.4,0.42,0.709,0.571,16.203,16.5,0.552,0.587,1.0,0.198,94.53,92.83,77.36,103,0.568
22100184,2021-11-12,1,0,240,29,82,0.354,9,41,0.22,16,20,0.8,11,33,44,17,12,8,20,14,83,22100184,1610612747,Lakers,Los Angeles,240:00,83.2,86.5,105.6,110.3,-22.5,-23.9,0.586,0.85,13.3,0.268,0.623,0.44,20.04,20.8,0.409,0.457,1.0,0.197,100.54,96.5,80.42,96,0.391
22100177,2021-11-12,1,0,240,34,85,0.4,7,32,0.219,17,27,0.63,9,40,49,13,6,6,13,23,92,22100177,1610612745,Rockets,Houston,240:00,91.2,92.0,100.3,105.1,-9.1,-13.1,0.382,1.0,10.6,0.196,0.741,0.474,12.887,13.0,0.441,0.475,1.0,0.198,102.26,99.5,82.92,100,0.424
22100182,2021-11-12,0,0,240,38,93,0.409,5,28,0.179,15,21,0.714,14,36,50,20,2,5,8,20,96,22100182,1610612737,Hawks,Atlanta,240:00,99.8,103.2,108.5,110.5,-8.7,-7.3,0.526,2.5,15.4,0.276,0.722,0.491,8.313,8.6,0.435,0.469,1.0,0.198,96.52,94.0,78.33,93,0.428
22100181,2021-11-12,0,1,240,46,100,0.46,18,45,0.4,13,19,0.684,10,38,48,30,9,7,6,18,123,22100181,1610612742,Mavericks,Dallas,240:00,117.9,121.8,106.0,110.1,11.8,11.7,0.652,5.0,20.8,0.298,0.851,0.548,5.749,5.9,0.55,0.568,1.0,0.199,103.58,100.0,83.33,101,0.545
22100178,2021-11-12,0,1,240,46,94,0.489,18,37,0.486,9,9,1.0,4,42,46,28,12,6,12,22,119,22100178,1610612756,Suns,Phoenix,240:00,112.3,114.4,88.6,89.5,23.7,24.9,0.609,2.33,20.3,0.125,0.701,0.461,11.325,11.5,0.585,0.607,1.0,0.198,106.04,104.5,87.08,104,0.638
22100174,2021-11-12,0,0,240,36,93,0.387,13,35,0.371,11,18,0.611,14,37,51,17,8,5,19,22,96,22100174,1610612752,Knicks,New York,240:00,90.6,96.0,101.4,103.0,-10.8,-7.0,0.472,0.89,12.4,0.339,0.714,0.522,17.938,19.0,0.457,0.476,1.0,0.2,104.24,100.5,83.75,100,0.401
22100174,2021-11-12,1,1,240,39,90,0.433,10,36,0.278,16,24,0.667,12,37,49,25,10,5,14,18,104,22100174,1610612766,Hornets,Charlotte,240:00,101.4,103.0,90.6,96.0,10.8,7.0,0.641,1.79,17.9,0.286,0.661,0.478,13.651,13.9,0.489,0.517,1.0,0.196,104.24,100.5,83.75,101,0.599
22100180,2021-11-12,1,1,240,42,99,0.424,10,30,0.333,11,15,0.733,16,36,52,13,8,6,10,18,105,22100180,1610612760,Thunder,Oklahoma City,240:00,105.4,106.1,97.6,104.0,7.8,2.0,0.31,1.3,10.1,0.31,0.678,0.496,10.04,10.1,0.475,0.497,1.0,0.199,102.54,99.0,82.5,99,0.488
22100176,2021-11-12,1,1,240,39,82,0.476,14,41,0.341,6,9,0.667,8,32,40,27,12,6,21,11,98,22100176,1610612739,Cavaliers,Cleveland,240:00,99.0,102.1,79.8,79.6,19.2,22.5,0.692,1.29,20.2,0.227,0.74,0.5,21.221,21.9,0.561,0.57,1.0,0.194,98.34,97.0,80.83,96,0.618
22100187,2021-11-13,0,1,240,42,84,0.5,12,35,0.343,8,10,0.8,7,41,48,29,6,7,16,17,104,22100187,1610612764,Wizards,Washington,240:00,106.8,108.3,92.2,95.8,14.6,12.5,0.69,1.81,21.7,0.233,0.694,0.505,16.427,16.7,0.571,0.588,1.0,0.197,98.6,96.0,80.0,96,0.62
22100188,2021-11-13,0,0,240,38,88,0.432,8,24,0.333,17,21,0.81,13,26,39,21,6,6,9,19,101,22100188,1610612763,Grizzlies,Memphis,240:00,108.3,109.8,116.7,123.1,-8.3,-13.3,0.553,2.33,16.5,0.327,0.643,0.468,9.653,9.8,0.477,0.519,1.0,0.2,94.62,91.5,76.25,92,0.444
22100191,2021-11-13,1,1,240,53,99,0.535,16,40,0.4,7,9,0.778,11,46,57,35,6,8,14,17,129,22100191,1610612746,Clippers,LA,240:00,121.7,122.9,94.4,98.1,27.3,24.8,0.66,2.5,23.0,0.326,0.746,0.575,13.213,13.3,0.616,0.626,1.0,0.2,107.0,104.5,87.08,105,0.647
22100186,2021-11-13,0,0,240,38,89,0.427,12,23,0.522,25,29,0.862,18,28,46,16,11,2,14,22,113,22100186,1610612755,76ers,Philadelphia,240:00,115.6,120.2,122.2,122.9,-6.6,-2.7,0.421,1.14,12.1,0.415,0.744,0.554,14.321,14.9,0.494,0.555,1.0,0.2,97.18,95.0,79.17,94,0.419
22100186,2021-11-13,1,1,240,47,82,0.573,14,28,0.5,10,15,0.667,7,30,37,33,7,10,15,21,118,22100186,1610612754,Pacers,Indiana,240:00,122.2,122.9,115.6,120.2,6.6,2.7,0.702,2.2,24.2,0.256,0.585,0.446,15.528,15.6,0.659,0.666,1.0,0.199,97.18,95.0,79.17,96,0.581
22100185,2021-11-13,1,0,240,35,85,0.412,17,53,0.321,18,25,0.72,12,26,38,23,13,2,17,19,105,22100185,1610612762,Jazz,Utah,240:00,104.0,107.1,111.0,114.4,-7.0,-7.3,0.657,1.35,16.9,0.302,0.636,0.454,16.832,17.3,0.512,0.547,1.0,0.196,100.52,97.5,81.25,98,0.468
22100185,2021-11-13,0,1,240,42,85,0.494,13,33,0.394,14,16,0.875,13,35,48,23,6,3,21,25,111,22100185,1610612748,Heat,Miami,240:00,111.0,114.4,104.0,107.1,7.0,7.3,0.548,1.1,16.9,0.364,0.698,0.546,20.992,21.6,0.571,0.603,1.0,0.195,100.52,97.5,81.25,97,0.532
22100189,2021-11-13,0,1,240,43,79,0.544,15,35,0.429,26,30,0.867,9,25,34,34,5,6,14,23,127,22100189,1610612765,Pistons,Detroit,240:00,130.7,132.3,122.7,124.7,8.0,7.5,0.791,2.43,24.3,0.297,0.583,0.459,14.403,14.6,0.639,0.689,1.0,0.198,97.92,96.5,80.42,96,0.572
22100188,2021-11-13,1,1,240,38,79,0.481,14,29,0.483,22,25,0.88,8,29,37,29,5,6,14,22,112,22100188,1610612740,Pelicans,New Orleans,240:00,116.7,123.1,108.3,109.8,8.3,13.3,0.763,2.07,21.8,0.357,0.673,0.532,14.583,15.4,0.57,0.622,1.0,0.2,94.62,91.5,76.25,91,0.556
22100190,2021-11-13,0,0,240,33,78,0.423,6,23,0.261,17,18,0.944,10,37,47,20,7,3,20,16,89,22100190,1610612738,Celtics,Boston,240:00,92.8,93.7,98.2,95.8,-5.4,-2.1,0.606,1.0,15.9,0.289,0.804,0.563,20.851,21.1,0.462,0.518,1.0,0.198,94.3,95.0,79.17,95,0.52
22100189,2021-11-13,1,0,240,44,87,0.506,13,34,0.382,20,31,0.645,15,24,39,21,9,1,13,25,121,22100189,1610612761,Raptors,Toronto,240:00,122.7,124.7,130.7,132.3,-8.0,-7.5,0.477,1.62,15.6,0.417,0.703,0.541,13.179,13.4,0.58,0.601,1.0,0.201,97.92,96.5,80.42,97,0.428
22100191,2021-11-13,0,0,240,40,102,0.392,11,36,0.306,11,16,0.688,12,29,41,25,8,6,11,15,102,22100191,1610612750,Timberwolves,Minnesota,240:00,94.4,98.1,121.7,122.9,-27.3,-24.8,0.625,2.27,17.2,0.254,0.674,0.425,10.181,10.6,0.446,0.468,1.0,0.198,107.0,104.5,87.08,104,0.353
22100190,2021-11-13,1,1,240,31,81,0.383,10,38,0.263,19,22,0.864,9,30,39,17,10,4,11,19,91,22100190,1610612739,Cavaliers,Cleveland,240:00,98.2,95.8,92.8,93.7,5.4,2.1,0.548,1.55,14.3,0.196,0.711,0.438,11.869,11.6,0.444,0.502,1.0,0.203,94.3,95.0,79.17,95,0.48
22100187,2021-11-13,1,0,240,31,92,0.337,13,40,0.325,17,20,0.85,14,30,44,21,7,5,13,15,92,22100187,1610612753,Magic,Orlando,240:00,92.2,95.8,106.8,108.3,-14.6,-12.5,0.677,1.62,15.6,0.306,0.767,0.495,13.026,13.5,0.408,0.456,1.0,0.2,98.6,96.0,80.0,96,0.38
22100193,2021-11-14,1,1,240,47,97,0.485,15,35,0.429,11,13,0.846,15,36,51,21,6,1,13,19,120,22100193,1610612737,Hawks,Atlanta,240:00,119.1,123.7,102.0,103.1,17.1,20.6,0.447,1.62,15.4,0.42,0.833,0.622,12.907,13.4,0.562,0.584,1.0,0.199,99.38,97.0,80.83,97,0.568
22100195,2021-11-14,1,0,240,35,85,0.412,7,32,0.219,12,18,0.667,9,39,48,19,7,5,23,19,89,22100195,1610612745,Rockets,Houston,240:00,83.2,87.3,110.8,111.7,-27.6,-24.4,0.543,0.83,14.1,0.222,0.724,0.482,21.511,22.5,0.453,0.479,1.0,0.195,105.36,102.5,85.42,102,0.359
22100195,2021-11-14,0,1,240,42,97,0.433,14,40,0.35,17,20,0.85,12,40,52,19,16,7,10,19,115,22100195,1610612756,Suns,Phoenix,240:00,110.8,111.7,83.2,87.3,27.6,24.4,0.452,1.9,14.1,0.276,0.778,0.518,9.634,9.7,0.505,0.543,1.0,0.199,105.36,102.5,85.42,103,0.641
22100193,2021-11-14,0,0,240,38,84,0.452,14,41,0.341,10,16,0.625,4,26,30,24,8,3,11,17,100,22100193,1610612749,Bucks,Milwaukee,240:00,102.0,103.1,119.1,123.7,-17.1,-20.6,0.632,2.18,19.0,0.167,0.58,0.378,11.22,11.3,0.536,0.549,1.0,0.202,99.38,97.0,80.83,97,0.432
22100196,2021-11-14,0,1,240,41,82,0.5,18,43,0.419,20,21,0.952,7,37,44,31,8,3,15,15,120,22100196,1610612751,Nets,Brooklyn,240:00,120.9,122.4,97.1,96.0,23.8,26.4,0.756,2.07,22.6,0.167,0.759,0.5,15.115,15.3,0.61,0.658,1.0,0.194,99.04,99.0,82.5,98,0.635
22100194,2021-11-14,1,1,240,42,88,0.477,14,36,0.389,8,12,0.667,4,35,39,23,10,2,13,21,106,22100194,1610612766,Hornets,Charlotte,240:00,103.6,106.0,97.1,102.0,6.5,4.0,0.548,1.77,17.8,0.146,0.732,0.462,12.71,13.0,0.557,0.568,1.0,0.194,103.64,100.0,83.33,100,0.492
22100192,2021-11-14,1,1,240,43,83,0.518,15,31,0.484,13,17,0.765,9,37,46,28,6,5,16,16,114,22100192,1610612747,Lakers,Los Angeles,240:00,116.9,116.3,105.4,109.3,11.6,7.0,0.651,1.75,20.8,0.256,0.698,0.5,16.414,16.3,0.608,0.63,1.0,0.195,99.04,97.5,81.25,98,0.551
22100197,2021-11-14,1,1,240,47,90,0.522,19,40,0.475,11,14,0.786,14,35,49,29,9,1,11,14,124,22100197,1610612743,Nuggets,Denver,240:00,133.1,136.3,104.7,103.3,28.4,33.0,0.617,2.64,21.3,0.378,0.778,0.578,11.808,12.1,0.628,0.645,1.0,0.196,91.94,91.5,76.25,91,0.611
